# SignalP-6.0	Organism: Eukarya	Timestamp: 20260513185855
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
ENST00000423339.2	OTHER	1.000000	0.000000	
ENST00000423368.6	OTHER	1.000000	0.000000	
ENST00000423377.5	OTHER	0.999420	0.000591	
ENST00000423421.5	OTHER	1.000000	0.000000	
ENST00000423540.6	OTHER	1.000000	0.000000	
ENST00000423627.6	OTHER	1.000000	0.000013	
ENST00000423644.5	OTHER	1.000000	0.000000	
ENST00000423656.5	OTHER	1.000000	0.000000	
ENST00000423738.5	OTHER	0.990844	0.009180	
ENST00000424008.2	OTHER	1.000000	0.000000	
ENST00000424011.6	OTHER	0.999933	0.000044	
ENST00000424061.6	OTHER	0.999973	0.000031	
ENST00000424069.5	OTHER	0.999836	0.000211	
ENST00000424197.5	OTHER	1.000000	0.000000	
ENST00000424263.6	OTHER	1.000000	0.000000	
ENST00000424362.7	OTHER	1.000000	0.000000	
ENST00000424438.5	OTHER	1.000000	0.000000	
ENST00000425133.2	OTHER	1.000000	0.000001	
ENST00000425237.5	OTHER	1.000000	0.000000	
ENST00000425308.6	OTHER	1.000000	0.000000	
ENST00000425443.6	OTHER	1.000000	0.000037	
ENST00000425560.1	OTHER	1.000000	0.000003	
ENST00000425929.6	OTHER	1.000000	0.000000	
ENST00000426147.6	OTHER	1.000000	0.000000	
ENST00000426395.7	SP	0.000251	0.999731	CS pos: 23-24. Pr: 0.9795
ENST00000426434.1	OTHER	1.000000	0.000000	
ENST00000427038.5	OTHER	0.999836	0.000211	
ENST00000427105.1	OTHER	0.999837	0.000179	
ENST00000427443.5	OTHER	1.000000	0.000008	
ENST00000427500.7	SP	0.002059	0.997927	CS pos: 39-40. Pr: 0.7888
ENST00000427680.1	OTHER	0.999980	0.000004	
ENST00000427746.1	OTHER	1.000000	0.000000	
ENST00000427817.1	OTHER	1.000000	0.000000	
ENST00000427926.6	OTHER	1.000000	0.000000	
ENST00000427966.5	OTHER	1.000000	0.000000	
ENST00000428017.5	OTHER	1.000000	0.000000	
ENST00000428024.3	OTHER	1.000000	0.000003	
ENST00000428161.7	OTHER	1.000000	0.000000	
ENST00000428236.5	OTHER	1.000000	0.000000	
ENST00000428312.6	OTHER	1.000000	0.000001	
ENST00000428457.1	OTHER	0.999726	0.000272	
ENST00000428468.6	OTHER	1.000000	0.000001	
ENST00000428515.5	OTHER	0.996771	0.003259	
ENST00000428609.6	OTHER	1.000000	0.000001	
ENST00000428670.8	OTHER	1.000000	0.000000	
ENST00000428675.6	OTHER	1.000000	0.000040	
ENST00000428680.6	OTHER	1.000000	0.000000	
ENST00000428829.1	OTHER	1.000000	0.000000	
ENST00000428956.7	SP	0.022118	0.977854	CS pos: 19-20. Pr: 0.9213
ENST00000429102.6	SP	0.000224	0.999755	CS pos: 24-25. Pr: 0.7575
ENST00000429709.7	OTHER	1.000000	0.000001	
ENST00000429713.7	OTHER	1.000000	0.000001	
ENST00000429719.5	OTHER	1.000000	0.000000	
ENST00000429923.5	OTHER	1.000000	0.000000	
ENST00000430211.5	OTHER	1.000000	0.000000	
ENST00000430335.1	OTHER	1.000000	0.000000	
ENST00000430435.1	OTHER	1.000000	0.000000	
ENST00000430591.1	OTHER	0.999577	0.000422	
ENST00000430597.6	OTHER	1.000000	0.000000	
ENST00000430624.5	OTHER	1.000000	0.000001	
ENST00000430701.5	OTHER	1.000000	0.000000	
ENST00000430857.5	OTHER	0.999522	0.000525	
ENST00000431534.5	OTHER	1.000000	0.000008	
ENST00000431611.5	OTHER	1.000000	0.000000	
ENST00000431802.5	OTHER	0.999420	0.000591	
ENST00000432093.1	OTHER	1.000000	0.000016	
ENST00000432109.6	OTHER	1.000000	0.000000	
ENST00000432115.6	OTHER	1.000000	0.000000	
ENST00000432226.7	OTHER	1.000000	0.000000	
ENST00000432329.6	OTHER	1.000000	0.000001	
ENST00000432618.5	OTHER	1.000000	0.000000	
ENST00000432684.6	OTHER	1.000000	0.000000	
ENST00000432728.1	OTHER	1.000000	0.000000	
ENST00000432763.7	OTHER	1.000000	0.000000	
ENST00000432807.1	OTHER	1.000000	0.000000	
ENST00000432900.7	OTHER	1.000000	0.000000	
ENST00000432907.6	OTHER	1.000000	0.000001	
ENST00000433009.1	OTHER	1.000000	0.000000	
ENST00000433011.6	OTHER	0.990844	0.009180	
ENST00000433098.6	OTHER	1.000000	0.000001	
ENST00000433445.1	OTHER	1.000000	0.000000	
ENST00000433541.1	OTHER	1.000000	0.000002	
ENST00000433731.7	OTHER	1.000000	0.000002	
ENST00000433782.6	OTHER	1.000000	0.000003	
ENST00000433861.6	OTHER	1.000000	0.000000	
ENST00000433890.5	OTHER	1.000000	0.000000	
ENST00000433921.5	OTHER	1.000000	0.000000	
ENST00000433972.2	OTHER	1.000000	0.000001	
ENST00000433985.7	OTHER	1.000000	0.000000	
ENST00000434036.5	OTHER	1.000000	0.000000	
ENST00000434505.5	OTHER	0.653351	0.346646	
ENST00000434583.5	OTHER	1.000000	0.000000	
ENST00000434603.2	OTHER	1.000000	0.000000	
ENST00000434726.6	OTHER	1.000000	0.000002	
ENST00000434735.6	OTHER	1.000000	0.000000	
ENST00000435030.6	OTHER	1.000000	0.000000	
ENST00000435320.1	OTHER	1.000000	0.000040	
ENST00000435422.7	OTHER	1.000000	0.000016	
ENST00000435532.8	OTHER	1.000000	0.000000	
ENST00000435857.5	OTHER	1.000000	0.000000	
ENST00000435926.5	OTHER	1.000000	0.000000	
ENST00000436198.6	OTHER	1.000000	0.000000	
ENST00000436277.5	OTHER	1.000000	0.000000	
ENST00000436441.5	OTHER	1.000000	0.000000	
ENST00000436643.5	OTHER	1.000000	0.000001	
ENST00000436648.9	OTHER	1.000000	0.000000	
ENST00000436750.7	OTHER	1.000000	0.000000	
ENST00000437283.5	OTHER	1.000000	0.000000	
ENST00000437425.7	OTHER	1.000000	0.000009	
ENST00000437628.5	OTHER	1.000000	0.000000	
ENST00000437765.1	OTHER	1.000000	0.000000	
ENST00000437814.1	OTHER	1.000000	0.000000	
ENST00000438041.5	OTHER	1.000000	0.000001	
ENST00000438166.7	OTHER	0.964195	0.035824	
ENST00000438630.5	OTHER	1.000000	0.000000	
ENST00000438773.4	OTHER	1.000000	0.000000	
ENST00000438794.6	OTHER	1.000000	0.000001	
ENST00000438863.5	OTHER	1.000000	0.000001	
ENST00000439069.5	OTHER	1.000000	0.000000	
ENST00000439128.6	OTHER	1.000000	0.000000	
ENST00000439151.7	OTHER	1.000000	0.000000	
ENST00000439154.6	OTHER	1.000000	0.000000	
ENST00000439158.5	OTHER	1.000000	0.000000	
ENST00000439274.6	SP	0.000230	0.999742	CS pos: 17-18. Pr: 0.9759
ENST00000439280.6	OTHER	0.999410	0.000592	
ENST00000439320.1	SP	0.000306	0.999672	CS pos: 19-20. Pr: 0.9722
ENST00000439326.8	OTHER	1.000000	0.000000	
ENST00000439528.5	OTHER	1.000000	0.000001	
ENST00000439616.6	OTHER	1.000000	0.000000	
ENST00000439628.5	OTHER	0.999161	0.000839	
ENST00000439677.5	OTHER	1.000000	0.000000	
ENST00000439718.1	OTHER	1.000000	0.000000	
ENST00000439831.1	OTHER	1.000000	0.000000	
ENST00000439945.5	OTHER	0.999420	0.000591	
ENST00000440180.5	OTHER	1.000000	0.000000	
ENST00000440279.7	OTHER	0.689937	0.310056	
ENST00000440460.7	OTHER	1.000000	0.000000	
ENST00000440685.7	OTHER	1.000000	0.000000	
ENST00000440732.6	OTHER	1.000000	0.000000	
ENST00000440841.1	OTHER	0.940984	0.059045	
ENST00000440869.7	OTHER	1.000000	0.000000	
ENST00000440909.5	SP	0.000227	0.999707	CS pos: 24-25. Pr: 0.9779
ENST00000440934.2	OTHER	1.000000	0.000000	
ENST00000441224.5	OTHER	1.000000	0.000000	
ENST00000441248.5	OTHER	1.000000	0.000000	
ENST00000441304.2	OTHER	1.000000	0.000000	
ENST00000441493.7	OTHER	1.000000	0.000000	
ENST00000441608.6	OTHER	1.000000	0.000000	
ENST00000441684.5	OTHER	1.000000	0.000000	
ENST00000441785.1	OTHER	0.999453	0.000607	
ENST00000441788.7	OTHER	1.000000	0.000000	
ENST00000441800.5	OTHER	1.000000	0.000000	
ENST00000441825.8	OTHER	1.000000	0.000000	
ENST00000441877.5	OTHER	0.999988	0.000060	
ENST00000441917.6	OTHER	1.000000	0.000000	
ENST00000442120.1	OTHER	0.999976	0.000020	
ENST00000442123.6	OTHER	1.000000	0.000000	
ENST00000442218.3	OTHER	1.000000	0.000000	
ENST00000442234.6	OTHER	1.000000	0.000000	
ENST00000442510.8	SP	0.000324	0.999632	CS pos: 25-26. Pr: 0.9626
ENST00000442616.1	OTHER	1.000000	0.000001	
ENST00000442713.6	OTHER	1.000000	0.000000	
ENST00000442734.5	OTHER	1.000000	0.000005	
ENST00000442742.7	OTHER	1.000000	0.000000	
ENST00000442778.5	OTHER	1.000000	0.000000	
ENST00000442892.2	OTHER	1.000000	0.000000	
ENST00000443187.1	OTHER	1.000000	0.000000	
ENST00000443227.5	OTHER	1.000000	0.000000	
ENST00000443272.3	OTHER	1.000000	0.000000	
ENST00000443381.7	OTHER	0.999294	0.000764	
ENST00000443457.1	OTHER	1.000000	0.000004	
ENST00000443561.3	OTHER	1.000000	0.000000	
ENST00000443614.6	OTHER	1.000000	0.000000	
ENST00000443791.5	OTHER	1.000000	0.000000	
ENST00000443864.6	OTHER	1.000000	0.000000	
ENST00000444334.5	OTHER	1.000000	0.000001	
ENST00000444570.5	OTHER	1.000000	0.000000	
ENST00000444627.5	OTHER	0.591846	0.408159	
ENST00000444639.5	OTHER	1.000000	0.000005	
ENST00000444766.7	OTHER	1.000000	0.000000	
ENST00000444847.2	OTHER	1.000000	0.000001	
ENST00000444911.6	OTHER	1.000000	0.000000	
ENST00000445068.1	OTHER	0.999961	0.000040	
ENST00000445494.6	OTHER	1.000000	0.000000	
ENST00000445501.6	OTHER	1.000000	0.000000	
ENST00000445690.7	OTHER	1.000000	0.000000	
ENST00000445766.7	OTHER	1.000000	0.000000	
ENST00000445866.7	OTHER	0.999673	0.000333	
ENST00000445890.6	OTHER	1.000000	0.000000	
ENST00000446179.5	OTHER	1.000000	0.000000	
ENST00000446222.5	OTHER	1.000000	0.000000	
ENST00000446234.6	OTHER	1.000000	0.000000	
ENST00000446474.5	OTHER	1.000000	0.000000	
ENST00000446490.5	OTHER	1.000000	0.000001	
ENST00000446597.6	OTHER	1.000000	0.000000	
ENST00000446808.5	OTHER	1.000000	0.000016	
ENST00000446879.5	OTHER	1.000000	0.000001	
ENST00000446924.5	OTHER	0.999736	0.000349	
ENST00000447021.1	OTHER	1.000000	0.000000	
ENST00000447310.5	OTHER	1.000000	0.000000	
ENST00000447367.6	OTHER	1.000000	0.000000	
ENST00000447409.6	OTHER	1.000000	0.000000	
ENST00000447486.5	OTHER	1.000000	0.000000	
ENST00000447654.5	OTHER	1.000000	0.000000	
ENST00000447738.1	OTHER	1.000000	0.000000	
ENST00000447873.6	OTHER	0.999673	0.000333	
ENST00000447887.5	OTHER	1.000000	0.000001	
ENST00000448127.1	OTHER	1.000000	0.000005	
ENST00000448223.7	OTHER	1.000000	0.000000	
ENST00000448254.1	OTHER	1.000000	0.000000	
ENST00000448277.5	OTHER	1.000000	0.000001	
ENST00000448349.2	OTHER	1.000000	0.000000	
ENST00000448416.6	OTHER	1.000000	0.000001	
ENST00000448520.5	OTHER	1.000000	0.000000	
ENST00000448673.1	OTHER	1.000000	0.000000	
ENST00000448866.7	OTHER	1.000000	0.000000	
ENST00000448890.2	OTHER	1.000000	0.000000	
ENST00000449083.5	OTHER	1.000000	0.000000	
ENST00000449366.5	OTHER	1.000000	0.000000	
ENST00000449373.2	OTHER	1.000000	0.000000	
ENST00000449399.7	SP	0.000227	0.999707	CS pos: 24-25. Pr: 0.9779
ENST00000449503.6	OTHER	1.000000	0.000001	
ENST00000449570.6	OTHER	1.000000	0.000000	
ENST00000449707.5	OTHER	1.000000	0.000000	
ENST00000449710.5	OTHER	1.000000	0.000000	
ENST00000449767.5	OTHER	1.000000	0.000000	
ENST00000450171.2	SP	0.000237	0.999741	CS pos: 28-29. Pr: 0.9379
ENST00000450218.6	OTHER	1.000000	0.000001	
ENST00000450372.6	OTHER	1.000000	0.000000	
ENST00000450385.6	OTHER	0.999967	0.000036	
ENST00000450434.5	OTHER	1.000000	0.000000	
ENST00000450518.6	OTHER	1.000000	0.000000	
ENST00000450602.6	OTHER	1.000000	0.000000	
ENST00000450689.7	OTHER	0.591846	0.408159	
ENST00000450735.7	OTHER	1.000000	0.000052	
ENST00000450765.5	OTHER	1.000000	0.000000	
ENST00000450827.5	OTHER	1.000000	0.000000	
ENST00000451013.7	OTHER	1.000000	0.000000	
ENST00000451158.5	OTHER	1.000000	0.000000	
ENST00000451321.6	OTHER	1.000000	0.000000	
ENST00000451678.1	OTHER	1.000000	0.000000	
ENST00000451702.2	OTHER	1.000000	0.000001	
ENST00000451802.7	OTHER	1.000000	0.000000	
ENST00000451814.5	OTHER	1.000000	0.000024	
ENST00000451827.6	OTHER	1.000000	0.000000	
ENST00000451834.5	OTHER	1.000000	0.000000	
ENST00000452070.6	SP	0.001242	0.998738	CS pos: 29-30. Pr: 0.9686
ENST00000452109.1	OTHER	1.000000	0.000000	
ENST00000452188.6	OTHER	0.990844	0.009180	
ENST00000452226.5	OTHER	1.000000	0.000000	
ENST00000452231.5	OTHER	1.000000	0.000000	
ENST00000452236.3	OTHER	1.000000	0.000001	
ENST00000452625.7	OTHER	1.000000	0.000000	
ENST00000452753.1	OTHER	0.685862	0.314134	
ENST00000452895.5	OTHER	0.685862	0.314134	
ENST00000453079.1	OTHER	0.999992	0.000012	
ENST00000453080.5	OTHER	1.000000	0.000001	
ENST00000453164.1	OTHER	1.000000	0.000000	
ENST00000453211.6	OTHER	1.000000	0.000000	
ENST00000453295.5	OTHER	1.000000	0.000001	
ENST00000453505.6	OTHER	0.999988	0.000017	
ENST00000453507.7	OTHER	1.000000	0.000000	
ENST00000453535.1	OTHER	0.999972	0.000077	
ENST00000453643.5	OTHER	1.000000	0.000000	
ENST00000453654.6	OTHER	1.000000	0.000000	
ENST00000453702.5	OTHER	1.000000	0.000008	
ENST00000453745.5	OTHER	1.000000	0.000000	
ENST00000453846.5	OTHER	1.000000	0.000000	
ENST00000453960.7	OTHER	1.000000	0.000000	
ENST00000454046.5	OTHER	1.000000	0.000005	
ENST00000454175.1	OTHER	1.000000	0.000000	
ENST00000454264.6	OTHER	1.000000	0.000000	
ENST00000454473.5	OTHER	1.000000	0.000000	
ENST00000454563.5	OTHER	1.000000	0.000006	
ENST00000454715.5	OTHER	1.000000	0.000001	
ENST00000454745.2	OTHER	1.000000	0.000004	
ENST00000454792.2	OTHER	0.999921	0.000095	
ENST00000455086.5	OTHER	1.000000	0.000000	
ENST00000455140.7	OTHER	1.000000	0.000000	
ENST00000455213.6	OTHER	1.000000	0.000000	
ENST00000455697.6	OTHER	1.000000	0.000000	
ENST00000455757.1	OTHER	1.000000	0.000006	
ENST00000456004.1	OTHER	1.000000	0.000018	
ENST00000456089.1	OTHER	1.000000	0.000002	
ENST00000456211.8	OTHER	1.000000	0.000000	
ENST00000456849.2	OTHER	1.000000	0.000000	
ENST00000456860.6	OTHER	1.000000	0.000000	
ENST00000456915.2	OTHER	1.000000	0.000000	
ENST00000456989.6	OTHER	0.999962	0.000057	
ENST00000457177.5	OTHER	1.000000	0.000000	
ENST00000457277.5	OTHER	1.000000	0.000000	
ENST00000457408.7	SP	0.000347	0.999645	CS pos: 29-30. Pr: 0.9635
ENST00000457623.6	OTHER	0.513009	0.486989	
ENST00000457648.1	OTHER	0.803023	0.196980	
ENST00000457855.2	OTHER	1.000000	0.000000	
ENST00000457894.5	OTHER	1.000000	0.000000	
ENST00000458022.6	OTHER	1.000000	0.000001	
ENST00000458188.2	OTHER	0.999996	0.000001	
ENST00000458447.5	SP	0.000243	0.999719	CS pos: 20-21. Pr: 0.9762
ENST00000458563.5	OTHER	0.999836	0.000211	
ENST00000458705.6	OTHER	1.000000	0.000000	
ENST00000458722.6	OTHER	1.000000	0.000000	
ENST00000459638.5	OTHER	1.000000	0.000000	
ENST00000459912.5	OTHER	1.000000	0.000001	
ENST00000459966.5	OTHER	0.999997	0.000007	
ENST00000460097.5	OTHER	1.000000	0.000000	
ENST00000460214.6	OTHER	1.000000	0.000001	
ENST00000460685.1	OTHER	1.000000	0.000001	
ENST00000460709.5	OTHER	1.000000	0.000000	
ENST00000461069.6	OTHER	0.832953	0.167064	
ENST00000461461.5	OTHER	1.000000	0.000000	
ENST00000461574.2	OTHER	1.000000	0.000000	
ENST00000461798.5	OTHER	1.000000	0.000000	
ENST00000462143.5	OTHER	1.000000	0.000000	
ENST00000462317.5	OTHER	0.999235	0.000792	
ENST00000462460.6	OTHER	1.000000	0.000000	
ENST00000462512.1	OTHER	1.000000	0.000001	
ENST00000462674.1	OTHER	1.000000	0.000001	
ENST00000462759.5	OTHER	0.999143	0.000870	
ENST00000463407.6	OTHER	0.997511	0.002513	
ENST00000463684.1	OTHER	1.000000	0.000000	
ENST00000463876.5	OTHER	1.000000	0.000000	
ENST00000464999.1	OTHER	1.000000	0.000000	
ENST00000465675.6	SP	0.000235	0.999746	CS pos: 28-29. Pr: 0.4943
ENST00000465878.6	OTHER	1.000000	0.000000	
ENST00000465998.2	OTHER	1.000000	0.000003	
ENST00000466197.5	OTHER	1.000000	0.000000	
ENST00000466490.7	OTHER	1.000000	0.000004	
ENST00000467072.5	OTHER	1.000000	0.000000	
ENST00000467101.5	OTHER	1.000000	0.000000	
ENST00000467283.5	OTHER	1.000000	0.000001	
ENST00000467667.5	OTHER	1.000000	0.000000	
ENST00000468670.2	OTHER	1.000000	0.000002	
ENST00000468793.5	OTHER	1.000000	0.000000	
ENST00000469037.2	OTHER	1.000000	0.000000	
ENST00000469522.1	OTHER	0.999704	0.000289	
ENST00000469583.1	OTHER	1.000000	0.000009	
ENST00000470178.6	OTHER	1.000000	0.000000	
ENST00000470299.2	OTHER	1.000000	0.000000	
ENST00000471012.1	OTHER	1.000000	0.000000	
ENST00000471181.7	OTHER	1.000000	0.000000	
ENST00000471324.6	OTHER	1.000000	0.000000	
ENST00000471589.5	OTHER	0.999788	0.000259	
ENST00000471683.6	OTHER	1.000000	0.000000	
ENST00000471742.5	OTHER	1.000000	0.000000	
ENST00000471841.6	OTHER	1.000000	0.000000	
ENST00000472158.5	OTHER	1.000000	0.000000	
ENST00000472571.2	OTHER	0.999994	0.000002	
ENST00000472700.7	OTHER	1.000000	0.000000	
ENST00000472750.5	OTHER	0.999994	0.000001	
ENST00000472902.1	OTHER	1.000000	0.000000	
ENST00000473456.5	OTHER	1.000000	0.000006	
ENST00000473717.1	OTHER	1.000000	0.000000	
ENST00000474532.2	OTHER	1.000000	0.000007	
ENST00000474903.1	OTHER	1.000000	0.000019	
ENST00000475243.6	OTHER	1.000000	0.000017	
ENST00000475381.7	OTHER	0.999884	0.000137	
ENST00000475745.5	OTHER	1.000000	0.000000	
ENST00000475785.7	OTHER	1.000000	0.000000	
ENST00000476133.6	OTHER	1.000000	0.000000	
ENST00000476419.5	OTHER	1.000000	0.000000	
ENST00000476658.5	OTHER	1.000000	0.000000	
ENST00000476665.5	OTHER	1.000000	0.000001	
ENST00000476777.6	OTHER	1.000000	0.000000	
ENST00000476781.6	OTHER	1.000000	0.000000	
ENST00000477683.5	OTHER	0.832953	0.167064	
ENST00000477775.5	OTHER	1.000000	0.000000	
ENST00000477847.6	OTHER	1.000000	0.000001	
ENST00000478263.5	OTHER	1.000000	0.000004	
ENST00000478405.1	OTHER	1.000000	0.000000	
ENST00000478531.6	OTHER	1.000000	0.000000	
ENST00000478532.5	OTHER	1.000000	0.000000	
ENST00000478789.5	OTHER	1.000000	0.000000	
ENST00000479040.5	OTHER	1.000000	0.000000	
ENST00000479054.5	OTHER	1.000000	0.000000	
ENST00000479770.2	OTHER	1.000000	0.000000	
ENST00000479780.6	OTHER	1.000000	0.000000	
ENST00000480513.6	SP	0.000217	0.999753	CS pos: 31-32. Pr: 0.9595
ENST00000480683.2	OTHER	1.000000	0.000000	
ENST00000480876.3	OTHER	1.000000	0.000000	
ENST00000481070.1	OTHER	1.000000	0.000000	
ENST00000481238.1	SP	0.000347	0.999645	CS pos: 29-30. Pr: 0.9635
ENST00000481827.5	OTHER	1.000000	0.000000	
ENST00000482237.5	OTHER	0.999971	0.000032	
ENST00000482253.5	OTHER	0.999985	0.000004	
ENST00000482349.5	OTHER	1.000000	0.000000	
ENST00000482504.1	OTHER	1.000000	0.000000	
ENST00000482684.5	OTHER	0.999993	0.000007	
ENST00000483251.1	OTHER	1.000000	0.000000	
ENST00000483619.1	OTHER	1.000000	0.000002	
ENST00000483993.3	OTHER	0.980329	0.019675	
ENST00000484475.5	OTHER	1.000000	0.000005	
ENST00000484786.5	OTHER	1.000000	0.000000	
ENST00000485118.5	OTHER	1.000000	0.000001	
ENST00000485523.5	OTHER	0.999997	0.000033	
ENST00000486111.5	OTHER	1.000000	0.000000	
ENST00000486313.2	OTHER	1.000000	0.000000	
ENST00000486319.5	OTHER	1.000000	0.000000	
ENST00000486402.1	SP	0.238530	0.761481	CS pos: 30-31. Pr: 0.7050
ENST00000486942.5	OTHER	0.999143	0.000870	
ENST00000486996.5	OTHER	1.000000	0.000000	
ENST00000487159.5	OTHER	1.000000	0.000000	
ENST00000487695.6	OTHER	1.000000	0.000000	
ENST00000487734.5	OTHER	1.000000	0.000002	
ENST00000488034.6	OTHER	0.990946	0.009077	
ENST00000488107.6	OTHER	1.000000	0.000000	
ENST00000488380.5	OTHER	1.000000	0.000000	
ENST00000488598.5	OTHER	0.999927	0.000063	
ENST00000489036.5	OTHER	1.000000	0.000000	
ENST00000489298.1	OTHER	0.999792	0.000229	
ENST00000489442.5	SP	0.000303	0.999684	CS pos: 19-20. Pr: 0.9790
ENST00000489671.6	OTHER	1.000000	0.000002	
ENST00000489817.1	OTHER	0.998879	0.001119	
ENST00000490016.6	OTHER	1.000000	0.000000	
ENST00000490078.2	SP	0.267214	0.732749	CS pos: 23-24. Pr: 0.6929
ENST00000490337.6	OTHER	1.000000	0.000000	
ENST00000490528.1	OTHER	1.000000	0.000001	
ENST00000490818.1	OTHER	1.000000	0.000000	
ENST00000490973.1	OTHER	1.000000	0.000000	
ENST00000491527.2	SP	0.001242	0.998738	CS pos: 29-30. Pr: 0.9686
ENST00000491839.1	OTHER	1.000000	0.000000	
ENST00000491889.6	OTHER	1.000000	0.000000	
ENST00000491998.5	OTHER	1.000000	0.000000	
ENST00000491999.5	OTHER	1.000000	0.000000	
ENST00000492235.2	OTHER	1.000000	0.000002	
ENST00000493409.5	OTHER	1.000000	0.000008	
ENST00000493919.6	OTHER	1.000000	0.000000	
ENST00000494076.5	OTHER	1.000000	0.000000	
ENST00000494088.6	OTHER	1.000000	0.000000	
ENST00000494258.5	OTHER	1.000000	0.000000	
ENST00000494279.2	OTHER	0.999978	0.000040	
ENST00000494586.5	OTHER	1.000000	0.000008	
ENST00000494733.5	OTHER	1.000000	0.000002	
ENST00000494772.5	OTHER	0.999687	0.000307	
ENST00000494857.6	OTHER	0.999785	0.000244	
ENST00000495070.2	OTHER	1.000000	0.000000	
ENST00000495076.5	OTHER	1.000000	0.000000	
ENST00000495310.5	OTHER	1.000000	0.000000	
ENST00000495688.5	OTHER	1.000000	0.000001	
ENST00000495819.6	OTHER	1.000000	0.000000	
ENST00000495936.7	OTHER	1.000000	0.000034	
ENST00000496455.7	OTHER	1.000000	0.000000	
ENST00000496529.6	OTHER	1.000000	0.000000	
ENST00000497488.2	OTHER	1.000000	0.000000	
ENST00000497579.5	OTHER	1.000000	0.000000	
ENST00000497599.5	OTHER	0.999237	0.000770	
ENST00000497880.5	OTHER	1.000000	0.000000	
ENST00000497907.5	OTHER	0.999788	0.000259	
ENST00000498661.6	OTHER	1.000000	0.000034	
ENST00000498740.1	OTHER	1.000000	0.000000	
ENST00000498812.5	OTHER	0.998028	0.001973	
ENST00000499676.5	OTHER	1.000000	0.000000	
ENST00000502348.5	OTHER	1.000000	0.000001	
ENST00000502771.1	OTHER	1.000000	0.000000	
ENST00000502783.5	OTHER	1.000000	0.000000	
ENST00000502887.5	OTHER	1.000000	0.000000	
ENST00000503056.6	OTHER	1.000000	0.000000	
ENST00000503201.1	OTHER	1.000000	0.000000	
ENST00000503556.5	OTHER	1.000000	0.000000	
ENST00000503626.5	OTHER	1.000000	0.000007	
ENST00000503784.1	OTHER	1.000000	0.000000	
ENST00000503945.2	OTHER	1.000000	0.000000	
ENST00000503952.5	OTHER	1.000000	0.000007	
ENST00000504121.5	OTHER	0.999963	0.000037	
ENST00000504192.2	OTHER	1.000000	0.000000	
ENST00000504264.5	SP	0.057008	0.942967	CS pos: 18-19. Pr: 0.9209
ENST00000504296.1	OTHER	1.000000	0.000000	
ENST00000504404.2	OTHER	1.000000	0.000000	
ENST00000504433.1	OTHER	1.000000	0.000000	
ENST00000504554.1	OTHER	1.000000	0.000000	
ENST00000504652.5	OTHER	1.000000	0.000000	
ENST00000504673.5	OTHER	1.000000	0.000000	
ENST00000505206.5	OTHER	1.000000	0.000000	
ENST00000505529.1	OTHER	1.000000	0.000001	
ENST00000505726.1	OTHER	1.000000	0.000000	
ENST00000506283.1	OTHER	1.000000	0.000000	
ENST00000506536.5	OTHER	0.999641	0.000364	
ENST00000506730.5	OTHER	1.000000	0.000001	
ENST00000506910.5	OTHER	0.999970	0.000057	
ENST00000507355.5	OTHER	1.000000	0.000000	
ENST00000507591.2	OTHER	1.000000	0.000013	
ENST00000507675.1	OTHER	1.000000	0.000000	
ENST00000507866.6	OTHER	0.676921	0.323074	
ENST00000507872.1	OTHER	0.910882	0.089144	
ENST00000507875.6	OTHER	1.000000	0.000000	
ENST00000508244.5	OTHER	1.000000	0.000000	
ENST00000508330.5	OTHER	1.000000	0.000000	
ENST00000508342.5	OTHER	1.000000	0.000000	
ENST00000508428.5	OTHER	1.000000	0.000001	
ENST00000508549.5	OTHER	1.000000	0.000015	
ENST00000508673.5	OTHER	1.000000	0.000000	
ENST00000508776.5	OTHER	1.000000	0.000015	
ENST00000509094.5	OTHER	1.000000	0.000000	
ENST00000509387.5	OTHER	1.000000	0.000000	
ENST00000509434.5	OTHER	0.999996	0.000003	
ENST00000509849.5	OTHER	1.000000	0.000001	
ENST00000510089.5	OTHER	1.000000	0.000000	
ENST00000510104.5	OTHER	0.999965	0.000072	
ENST00000510338.5	OTHER	1.000000	0.000000	
ENST00000510503.5	OTHER	1.000000	0.000000	
ENST00000510533.5	OTHER	1.000000	0.000000	
ENST00000510715.5	OTHER	1.000000	0.000000	
ENST00000510835.5	OTHER	0.999845	0.000155	
ENST00000510876.1	OTHER	1.000000	0.000000	
ENST00000511134.1	OTHER	1.000000	0.000004	
ENST00000511258.6	OTHER	1.000000	0.000004	
ENST00000511313.5	OTHER	1.000000	0.000000	
ENST00000511633.5	OTHER	1.000000	0.000000	
ENST00000511884.7	SP	0.260672	0.739284	CS pos: 30-31. Pr: 0.5745
ENST00000512140.5	OTHER	0.999987	0.000002	
ENST00000512339.5	OTHER	1.000000	0.000000	
ENST00000512374.1	OTHER	0.999963	0.000037	
ENST00000512426.5	OTHER	1.000000	0.000000	
ENST00000513438.1	OTHER	1.000000	0.000001	
ENST00000513506.6	OTHER	1.000000	0.000000	
ENST00000513525.1	OTHER	1.000000	0.000000	
ENST00000513528.5	OTHER	0.999993	0.000000	
ENST00000513570.1	OTHER	1.000000	0.000000	
ENST00000513646.1	OTHER	0.999967	0.000050	
ENST00000513761.6	OTHER	1.000000	0.000013	
ENST00000514135.5	OTHER	0.910882	0.089144	
